# ALMA, Llano de Chajnantor, alt. 5040m
# First column frequency in GHz.
# Following column(s) transmissions(s)
# First row PWVs
F 0.1 0.25 0.5 1.0 1.5 2.0
113.10000  0.93620  0.93491  0.93276  0.92849  0.92423  0.92000
113.20000  0.93416  0.93287  0.93072  0.92645  0.92220  0.91796
113.30000  0.93200  0.93072  0.92857  0.92430  0.92005  0.91581
113.40000  0.92972  0.92843  0.92629  0.92202  0.91777  0.91354
113.50000  0.92734  0.92605  0.92391  0.91964  0.91539  0.91116
113.60000  0.92483  0.92355  0.92141  0.91714  0.91290  0.90867
113.70000  0.92218  0.92089  0.91875  0.91450  0.91026  0.90603
113.80000  0.91936  0.91808  0.91595  0.91169  0.90746  0.90324
113.90000  0.91639  0.91511  0.91298  0.90873  0.90450  0.90029
114.00000  0.91326  0.91198  0.90985  0.90561  0.90139  0.89718
114.10000  0.90991  0.90864  0.90651  0.90228  0.89806  0.89386
114.20000  0.90636  0.90508  0.90296  0.89874  0.89453  0.89034
114.30000  0.90258  0.90131  0.89919  0.89498  0.89078  0.88660
114.40000  0.89857  0.89730  0.89519  0.89098  0.88679  0.88262
114.50000  0.89428  0.89301  0.89091  0.88671  0.88254  0.87838
114.60000  0.88968  0.88842  0.88633  0.88214  0.87798  0.87384
114.70000  0.88473  0.88348  0.88139  0.87722  0.87308  0.86895
114.80000  0.87933  0.87808  0.87600  0.87185  0.86772  0.86361
114.90000  0.87311  0.87186  0.86979  0.86567  0.86156  0.85747
115.00000  0.86566  0.86443  0.86237  0.85827  0.85419  0.85013
115.10000  0.86126  0.86002  0.85798  0.85389  0.84982  0.84577
115.20000  0.85487  0.85364  0.85160  0.84754  0.84350  0.83947
115.30000  0.84771  0.84650  0.84447  0.84043  0.83641  0.83241
115.40000  0.83992  0.83871  0.83670  0.83270  0.82870  0.82473
115.50000  0.83147  0.83027  0.82828  0.82430  0.82035  0.81641
115.60000  0.82232  0.82113  0.81916  0.81522  0.81130  0.80739
115.70000  0.81241  0.81124  0.80928  0.80538  0.80150  0.79763
115.80000  0.80166  0.80050  0.79857  0.79471  0.79087  0.78705
115.90000  0.79000  0.78886  0.78695  0.78314  0.77935  0.77558
116.00000  0.77734  0.77621  0.77432  0.77057  0.76683  0.76311
116.10000  0.76353  0.76242  0.76057  0.75687  0.75320  0.74954
116.20000  0.74849  0.74739  0.74557  0.74195  0.73833  0.73474
116.30000  0.73207  0.73099  0.72921  0.72565  0.72211  0.71859
116.40000  0.71412  0.71307  0.71133  0.70785  0.70439  0.70095
116.50000  0.69449  0.69346  0.69177  0.68838  0.68501  0.68165
116.60000  0.67298  0.67199  0.67034  0.66705  0.66378  0.66052
116.70000  0.64942  0.64846  0.64686  0.64368  0.64052  0.63737
116.80000  0.62359  0.62266  0.62113  0.61807  0.61503  0.61200
116.90000  0.59528  0.59440  0.59293  0.59000  0.58709  0.58419
117.00000  0.56428  0.56344  0.56204  0.55927  0.55650  0.55375
117.10000  0.53039  0.52960  0.52829  0.52567  0.52306  0.52047
117.20000  0.49345  0.49272  0.49149  0.48905  0.48662  0.48420
117.30000  0.45336  0.45268  0.45155  0.44931  0.44707  0.44485
117.40000  0.41012  0.40951  0.40849  0.40645  0.40442  0.40241
117.50000  0.36392  0.36337  0.36246  0.36065  0.35885  0.35706
117.60000  0.31516  0.31468  0.31389  0.31232  0.31076  0.30920
117.70000  0.26460  0.26420  0.26354  0.26222  0.26090  0.25959
117.80000  0.21344  0.21312  0.21258  0.21151  0.21045  0.20939
117.90000  0.16337  0.16312  0.16271  0.16189  0.16107  0.16026
