6.15,59390.0
6.16,59500.0
6.17,59610.0
6.18,59730.0
6.19,59840.0
6.2,59950.0
6.21,60060.0
6.22,60180.0
6.23,60290.0
6.24,60400.0
6.25,60510.0
6.26,60620.0
6.27,60740.0
6.28,60850.0
6.29,60960.0
6.3,61070.0
6.31,61190.0
6.32,61300.0
6.33,61410.0
6.34,61520.0
6.35,61640.0
6.36,61750.0
6.37,61860.0
6.38,61970.0
6.39,62090.0
6.4,62200.0
6.41,62310.0
6.42,62430.0
6.43,62540.0
6.44,62650.0
6.45,62760.0
6.46,62880.0
6.47,62990.0
6.48,63100.0
6.49,63220.0
6.5,63330.0
6.51,63440.0
6.52,63550.0
6.53,63670.0
6.54,63780.0
6.55,63890.0
6.56,64010.0
6.57,64120.0
6.58,64230.0
6.59,64340.0
6.6,64460.0
6.61,64570.0
6.62,64680.0
6.63,64800.0
6.64,64910.0
6.65,65020.0
6.66,65140.0
6.67,65250.0
6.68,65360.0
6.69,65480.0
6.7,65590.0
6.71,65700.0
6.72,65820.0
6.73,65930.0
6.74,66040.0
6.75,66160.0
6.76,66270.0
6.77,66380.0
6.78,66500.0
6.79,66610.0
6.8,66720.0
6.81,66840.0
6.82,66950.0
6.83,67060.0
6.84,67180.0
6.85,67290.0
6.86,67400.0
6.87,67520.0
6.88,67630.0
6.89,67740.0
6.9,67860.0
6.91,67970.0
6.92,68090.0
6.93,68200.0
6.94,68310.0
6.95,68430.0
6.96,68540.0
6.97,68650.0
6.98,68770.0
6.99,68880.0
7.0,69000.0
7.01,69110.0
7.02,69220.0
7.03,69340.0
7.04,69450.0
7.05,69560.0
7.06,69680.0
7.07,69790.0
7.08,69910.0
7.09,70020.0
7.1,70130.0
7.11,70250.0
7.12,70360.0
7.13,70480.0
7.14,70590.0
7.15,70700.0
7.16,70820.0
7.17,70930.0
7.18,71050.0
7.19,71160.0
7.2,71270.0
7.21,71390.0
7.22,71500.0
7.23,71620.0
7.24,71730.0
7.25,71850.0
7.26,71960.0
7.27,72070.0
7.28,72190.0
7.29,72300.0
7.3,72420.0
7.31,72530.0
7.32,72650.0
7.33,72760.0
7.34,72870.0
7.35,72990.0
7.36,73100.0
7.37,73220.0
7.38,73330.0
7.39,73450.0
7.4,73560.0
7.41,73680.0
7.42,73790.0
7.43,73900.0
7.44,74020.0
